Timestamp,Tweet,username,hashtags,followers_count
2020-04-07 17:12:47,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'drnaziafayaz',"['Kohli', 'Dhoni']",274
2020-04-07 17:05:58,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'DurgaPr10497895',"['Kohli', 'Dhoni']",3
2020-04-07 17:03:42,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'Muthuku94071325',"['Kohli', 'Dhoni']",2
2020-04-07 16:52:06,b'KOHLI AND DHONI FOREVER \xe2\x9d\xa4\n#Kohli #dhoni #MSD #kingkohli #thala #Virat #Msdian #viratian https://t.co/9sleLugOxv',b'Bollyprashwood',"['Kohli', 'dhoni', 'MSD', 'kingkohli', 'thala', 'Virat', 'Msdian', 'viratian']",35
2020-04-07 16:51:01,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'ashishbvrm',"['Kohli', 'Dhoni']",80
2020-04-07 16:51:01,b'The run...of ton machine #Kohli https://t.co/Mdb06LNqZx',b'amanrana92',['Kohli'],54
2020-04-07 16:34:23,"b'@imjsk27 @ABdeVilliers17 Greatest in ipl or domestic t20 only.. in international t20 especially in world cups ,ther\xe2\x80\xa6 https://t.co/zhyjbBigyw'",b'Naseef_Aek',[],202
2020-04-07 16:27:07,b'RT @im_ViratKohlifc: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni \n\n#ViratKohli #MSDhoni \n#IPL2020 #VIVOIPL #IPL h\xe2\x80\xa6',b'AkashBh07032253',"['Kohli', 'Dhoni', 'ViratKohli', 'MSDhoni', 'IPL2020', 'VIVOIPL', 'IPL']",3
2020-04-07 16:23:19,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'NAYEEM99993',"['Kohli', 'Dhoni']",60
2020-04-07 16:16:22,"b'RT @republic: Cheteshwar Pujara, Kedar Jadhav donate undisclosed amounts for COVID-19 fight: Report #CheteshwarPujara #Kohli #Covid_19 #Cor\xe2\x80\xa6'",b'charanbv',"['CheteshwarPujara', 'Kohli', 'Covid_19']",48
2020-04-07 16:10:22,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'SalmaniacSid',"['Kohli', 'Dhoni']",172
2020-04-07 15:58:43,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'SandeepPspk10',"['Kohli', 'Dhoni']",50
2020-04-07 15:58:21,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'Gnanave09730243',"['Kohli', 'Dhoni']",16
2020-04-07 15:57:22,b'RCB vs SRH - IPL 2020.\n\nWatch: https://t.co/zR8qDEkMPk\n\nSubscribe for more.\n\n#IPL #IPL2020 #RCBvSRH #RCBvsSRH #RCB\xe2\x80\xa6 https://t.co/rO3kzsLH1R',b'IndianSGamer',"['IPL', 'IPL2020', 'RCBvSRH', 'RCBvsSRH', 'RCB']",20
2020-04-07 15:32:06,"b'RT @timesofindia: #VivRichards #Kohli #Warne #Cricket\n\n@ivivianrichards best I have seen, @imVkohli pushing the conversation: @ShaneWarne\xe2\x80\xa6'",b'amitgadreMT',"['VivRichards', 'Kohli', 'Warne', 'Cricket']",1309
2020-04-07 15:28:48,"b'RT @republic: Cheteshwar Pujara, Kedar Jadhav donate undisclosed amounts for COVID-19 fight: Report #CheteshwarPujara #Kohli #Covid_19 #Cor\xe2\x80\xa6'",b'raviraja079',"['CheteshwarPujara', 'Kohli', 'Covid_19']",158
2020-04-07 15:22:18,"b'RT @republic: Cheteshwar Pujara, Kedar Jadhav donate undisclosed amounts for COVID-19 fight: Report #CheteshwarPujara #Kohli #Covid_19 #Cor\xe2\x80\xa6'",b'Haryanviiiii',"['CheteshwarPujara', 'Kohli', 'Covid_19']",209
2020-04-07 15:20:05,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'RajuKum37787499',"['Kohli', 'Dhoni']",14
2020-04-07 15:19:39,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'Bunny02693199',"['Kohli', 'Dhoni']",0
2020-04-07 15:18:53,"b'RT @republic: Cheteshwar Pujara, Kedar Jadhav donate undisclosed amounts for COVID-19 fight: Report #CheteshwarPujara #Kohli #Covid_19 #Cor\xe2\x80\xa6'",b'pranav9983',"['CheteshwarPujara', 'Kohli', 'Covid_19']",1397
2020-04-07 15:18:23,"b'Cheteshwar Pujara, Kedar Jadhav donate undisclosed amounts for COVID-19 fight: Report #CheteshwarPujara #Kohli\xe2\x80\xa6 https://t.co/BPEI2cxRDf'",b'republic',"['CheteshwarPujara', 'Kohli']",932078
2020-04-07 15:11:21,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'Ashwin43746353',"['Kohli', 'Dhoni']",11
2020-04-07 15:03:18,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'Ganeshmary7',"['Kohli', 'Dhoni']",30
2020-04-07 15:02:27,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'UdhayJackson',"['Kohli', 'Dhoni']",1175
