Timestamp,Tweet,username,hashtags,followers_count
2020-04-08 11:30:17,"b'RT @cricketworldcup: Happy birthday, @iShaheenAfridi \n\nDo you remember his \xf0\x9f\x94\xa5 spell against Bangladesh from #CWC19? https://t.co/StWpLIExoq'",b'Msami14361503',['CWC19'],23
2020-04-08 09:24:53,b'My unforgettable moment of #CWC19  @Martyguptill \xe2\x99\xa5\xef\xb8\x8f\n@ICC\n#MemoriesOS https://t.co/KW6yuK6Wep',b'awaisshah007',"['CWC19', 'MemoriesOS']",1366
2020-04-08 08:26:10,b'RT @fantasyfather2: Back to back its lit \nFrom last 3 matches \nWe topped\nKeep supporting guys... \nGsw vs tor\n#nbafinals\n#dream11\n#dream11ti\xe2\x80\xa6',b'Fantasy24302318',"['nbafinals', 'dream11']",49
2020-04-08 08:25:48,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'SyedSho81373777',['CWC19'],27
2020-04-08 08:21:40,b'RT @BridgnorthCC: We loved watching @ECB_cricket win the #CWC19 and @benstokes38 heroics last summer...\n\nWhat were your sporting highlights\xe2\x80\xa6',b'CricketShrops',['CWC19'],3104
2020-04-08 07:56:27,b'RT @simonjjn: Thank you #MalMaison Newcastle for a wonderful stay during the ICC Cricket World Cup in Durham. #CWC19 #RoomWithAView https:/\xe2\x80\xa6',b'reiger72349449',"['MalMaison', 'CWC19', 'RoomWithAView']",53
2020-04-08 07:37:31,"b'RT @cricketworldcup: Happy birthday, @iShaheenAfridi \n\nDo you remember his \xf0\x9f\x94\xa5 spell against Bangladesh from #CWC19? https://t.co/StWpLIExoq'",b'MoheebRajpoot',['CWC19'],0
2020-04-08 07:23:39,b'We loved watching @ECB_cricket win the #CWC19 and @benstokes38 heroics last summer...\n\nWhat were your sporting high\xe2\x80\xa6 https://t.co/FipSiDiUdl',b'BridgnorthCC',['CWC19'],3397
2020-04-08 07:01:30,b'RT @Adi69811054: @MehtaAatman @saarthhak @ckd_showstopper @AdiiiTea @msdhoni @DineshKarthik @SGanguly99 @YUVSTRONG12 @GautamGambhir @sachin\xe2\x80\xa6',b'ByBaksi',[],43
2020-04-08 07:01:25,b'RT @Adi69811054: @MehtaAatman @saarthhak @ckd_showstopper @AdiiiTea @msdhoni @DineshKarthik @SGanguly99 @YUVSTRONG12 @GautamGambhir Between\xe2\x80\xa6',b'ByBaksi',[],43
2020-04-08 06:51:46,"b""RT @fixingyuktcrik: @BOONMITRA @BCCI doesn't have the balls to sack me as I have eaten all the balls in #CWC19 \nI look forward to eat balls\xe2\x80\xa6""",b'ByBaksi',['CWC19'],43
2020-04-08 06:39:05,b'@ICC #CWC19 Semi Final was an amazing experience. https://t.co/T433uaDedG',b'JLongshanks7',['CWC19'],509
2020-04-08 06:00:43,b'RT @TheTruth1925: @Mahesh4JaiHind @HinduNation1st @myavi1 @diwakarjishukla @Rupalikale18 @Amir_Ku_Saxsena @Kumarpalrawat2 @Sharava98846197\xe2\x80\xa6',b'HinduNation1st',[],227
2020-04-08 05:56:04,"b'@ICC #CWC19 ENG vs NZL,15-07-19 CWC Finals at @HomeOfCricket, London\nUnforgettable,unbelievable &amp; unluckiest. \nReal\xe2\x80\xa6 https://t.co/fR3wasQrbH'",b'jaiswalash',['CWC19'],214
2020-04-08 05:54:51,b'RT @Mahesh4JaiHind: @AslamLajana @zedman99 @burhan75752204 #TheTruth1925 My friends r saying-#AllahMiyan has entered #Pakistan into #CWC19\xe2\x80\xa6',b'HinduNation1st',"['TheTruth1925', 'AllahMiyan', 'Pakistan', 'CWC19']",227
2020-04-08 05:54:09,b'RT @officialWaqas23: I believed that you would cross the line and will add one more victory with the name #CarlosBrathwaite but unfortunate\xe2\x80\xa6',b'zainabawan06',['CarlosBrathwaite'],1069
2020-04-08 05:21:10,b'RT @BCCI: Vice-captain @ImRo45 lightened up the post-match press conference when asked about Rishabh Pant \xf0\x9f\x98\x81\xf0\x9f\x98\x81 #TeamIndia #ENGvIND #CWC19 htt\xe2\x80\xa6',b'Lokesh07650387',"['TeamIndia', 'ENGvIND', 'CWC19']",1
2020-04-08 04:55:50,b'@ICC Ind vs new zealand \n#semi_final\n#CWC19',b'Ravi80373221',"['semi_final', 'CWC19']",89
