Timestamp,Tweet,username,hashtags,followers_count
2020-04-08 15:41:50,b'\xf0\x9f\xa4\x94 PUT YOUR THINKING CAPS ON! Create your ultimate T20 cricketer by selecting 1 player from each category and mentio\xe2\x80\xa6 https://t.co/UvPtVzF4Zc',b'thebharatarmy',[],29359
2020-04-08 15:32:12,"b""RT @dna: 'Got to share dressing room with legends like #ViratKohli, #RohitSharma': #SanjuSamson talks about not regretting time on bench\n\nh\xe2\x80\xa6""",b'SinglehandSubbu',"['ViratKohli', 'RohitSharma', 'SanjuSamson']",210
2020-04-08 15:31:44,"b'RT @cricbuzz: \xe2\x80\x98Very thin line of respect within current Indian team\xe2\x80\x99, says #YuvrajSingh while talking about key differences within #TeamInd\xe2\x80\xa6'",b'BeingUsamaVirk',['YuvrajSingh'],804
2020-04-08 15:30:20,"b'RT @TrendsRohit: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) 12 Fours &amp; 4 Sixes Vs KKR At Eden Gardens , Kolkata \xe2\x9d\xa4!!\n\n#Rohi\xe2\x80\xa6'",b'mahesh_boos',[],316
2020-04-08 15:28:40,"b'RT @pullShot_: On This Day In 2015,\n\nRohit sharma scored unbeaten 98* In 65 balls with 12 fours &amp; 4 Sixes vs KKR at Eden Garden, Kolkata \xf0\x9f\xa4\x98\xe2\x9d\xa4\xe2\x80\xa6'",b'ravanan_sai',[],1587
2020-04-08 15:20:04,"b'RT @TrendsRohit: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) 12 Fours &amp; 4 Sixes Vs KKR At Eden Gardens , Kolkata \xe2\x9d\xa4!!\n\n#Rohi\xe2\x80\xa6'",b'Anbanafans',[],131
2020-04-08 15:19:21,"b'RT @mi___universe: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) Against KKR At Eden Gardens, Kolkata \xe2\x9d\xa4\n\n#RohitSharma #Mumbai\xe2\x80\xa6'",b'Thamizh____',['RohitSharma'],222
2020-04-08 15:19:14,b'RT @Rockykiccha45: ROHIT SHARMA IN WORLD CUP \n\nINNS - 17\nRuns - 978\nAvg - 65.20\nSR - 95.98 \nH.S - 140 \n\xf0\x9f\x92\xafs - 6 \n50s - 3 \n6s - 23\n4s - 100 \nN\xe2\x80\xa6',b'HITMANTEAM45',[],323
2020-04-08 15:18:55,b'RT @Rockykiccha45: ROHIT SHARMA IN WORLD CUP \n\nINNS - 17\nRuns - 978\nAvg - 65.20\nSR - 95.98 \nH.S - 140 \n\xf0\x9f\x92\xafs - 6 \n50s - 3 \n6s - 23\n4s - 100 \nN\xe2\x80\xa6',b'Rockykiccha45',[],910
2020-04-08 15:15:58,b'RT @Im_Ro45FC: Drop your last saved picture of Rohit Sharma \xe2\x98\xba\n\nOkay I\xe2\x80\x99ll start \xf0\x9f\x98\x8c\xe2\x9d\xa4\xef\xb8\x8f\n\n#RohitSharma @ImRo45 https://t.co/vctCIc4vug',b'MersalS38619734',['RohitSharma'],102
2020-04-08 15:15:53,b'RT @IamRo451: I love you Rohit sir !!! \n\nMiss u na sir \xf0\x9f\xa4\x97\n\n\xf0\x9f\x98\x8d\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98\n\nStay home stay safe guys!! \n\n#rohitsharma\n#hitman\n#CoronaUpdatesInIndia \n#C\xe2\x80\xa6',b'Universe_rohit4',"['rohitsharma', 'hitman', 'CoronaUpdatesInIndia']",104
2020-04-08 15:13:51,"b'RT @pullShot_: On This Day In 2015,\n\nRohit sharma scored unbeaten 98* In 65 balls with 12 fours &amp; 4 Sixes vs KKR at Eden Garden, Kolkata \xf0\x9f\xa4\x98\xe2\x9d\xa4\xe2\x80\xa6'",b'rahul_rohitian',[],6
2020-04-08 15:12:53,b'RT @double_century: Most sixes by a player in first over in odi :-\n#RohitSharma - 35\nSehwag - 19\nGayle - 16\nGillchrist - 14\nJayasuriya - 13\xe2\x80\xa6',b'double_century',['RohitSharma'],1302
2020-04-08 15:11:59,"b""RT @cricket_country: #IPL2020 #cricket @robbieuthappa heaps rich praise on 'good leader' @Imro45, calls @GautamGambhir best captain to play\xe2\x80\xa6""",b'SinglehandSubbu',"['IPL2020', 'cricket']",210
2020-04-08 15:11:46,"b""RT @JV_208: Rohit's All Intl \xf0\x9f\x92\xaf s  and some of the Great Knocks from Hitman\xf0\x9f\x98\x8e\n\nTotal :- 71 Intl Fifty+ Scores (115)\nHere's d Link\xf0\x9f\x91\x87\n\nhttps://t\xe2\x80\xa6""",b'JerseyNo45_',[],287
