Timestamp,Tweet,username,hashtags,followers_count
2020-04-08 20:56:34,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'udinxxxxxxx',[],504
2020-04-08 20:54:31,b'What a fun day out we had.... \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 very much looking forward to watching many more competitions when time allows! Mak\xe2\x80\xa6 https://t.co/QFUE8xjrE6',b'jodrury62',[],256
2020-04-08 20:43:36,"b'RT @FIFAWorldCup: \xf0\x9f\x87\xb7\xf0\x9f\x87\xba A Russian #WorldCup hero \xf0\x9f\x87\xb7\xf0\x9f\x87\xba \n\n\xf0\x9f\xa7\xa4 Igor Akinfeev, the man who took the roof off the Luzhniki with this save, turns 3\xe2\x83\xa34\xe2\x83\xa3 t\xe2\x80\xa6'",b'Elmira2110',['WorldCup'],79
2020-04-08 20:40:43,b'RT @robertmdaws: 1958 #WorldCup #BillyWright with #Russia captain #NikitaSimonyan https://t.co/ifruTYaVLU',b'HartleyJnr',"['WorldCup', 'BillyWright', 'Russia', 'NikitaSimonyan']",1802
2020-04-08 20:36:25,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'badrishariff',[],1953
2020-04-08 20:36:04,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'TheofficialBayo',[],173
2020-04-08 20:34:10,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'zayyad_audi',[],916
2020-04-08 20:30:00,b'RT @FIFAWorldCup: \xe2\x9c\x85 Joint top-scorer at #SEAGames2019\n\n\xe2\x9c\x85 Signed by Indonesia powerhouse @Persija_Jkt \n\nIt has been a big few months for Osv\xe2\x80\xa6',b'fahmiardnsyh_',['SEAGames2019'],239
2020-04-08 20:29:16,b'1958 #WorldCup #BillyWright with #Russia captain #NikitaSimonyan https://t.co/ifruTYaVLU',b'robertmdaws',"['WorldCup', 'BillyWright', 'Russia', 'NikitaSimonyan']",7287
2020-04-08 20:27:31,b'Oliver Kahn is the only goalkeeper in the history of FIFA World to have won the Golden Ball trophy. #FIFA #WorldCup #Kahn',b'RageOfFifa',"['FIFA', 'WorldCup', 'Kahn']",54
2020-04-08 20:16:29,"b'RT @FIFAWorldCup: \xf0\x9f\x87\xb7\xf0\x9f\x87\xba A Russian #WorldCup hero \xf0\x9f\x87\xb7\xf0\x9f\x87\xba \n\n\xf0\x9f\xa7\xa4 Igor Akinfeev, the man who took the roof off the Luzhniki with this save, turns 3\xe2\x83\xa34\xe2\x83\xa3 t\xe2\x80\xa6'",b'klertsww',['WorldCup'],53
2020-04-08 20:15:50,"b'RT @FIFAWorldCup: ""He was unstoppable at that tournament. A machine.""\n\n\xf0\x9f\x8e\x82 Grzegorz Lato turns 7\xe2\x83\xa30\xe2\x83\xa3 today \xf0\x9f\xa5\xb3\n\n\xf0\x9f\x87\xb5\xf0\x9f\x87\xb1 Join us in wishing the Poland\xe2\x80\xa6'",b'MaciejTalalaj',[],145
2020-04-08 20:10:27,b'RT @FIFAWorldCup: \xe2\x9c\x85 Joint top-scorer at #SEAGames2019\n\n\xe2\x9c\x85 Signed by Indonesia powerhouse @Persija_Jkt \n\nIt has been a big few months for Osv\xe2\x80\xa6',b'halltte',['SEAGames2019'],7
2020-04-08 20:09:15,"b'RT @FirstpostSports: A US indictment states that the three #FIFA executive members - Ricardo Teixeira, late Nicol\xc3\xa1s Leoz and an unnamed co-\xe2\x80\xa6'",b'akrkrsh',['FIFA'],741
2020-04-08 20:08:32,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'Son_of_a_O',[],1197
2020-04-08 20:05:53,b'RT @FIFAWorldCup: \xe2\x9c\x85 Joint top-scorer at #SEAGames2019\n\n\xe2\x9c\x85 Signed by Indonesia powerhouse @Persija_Jkt \n\nIt has been a big few months for Osv\xe2\x80\xa6',b'ardyann91',['SEAGames2019'],65
2020-04-08 20:02:08,b'RT @FIFAWorldCup: \xe2\x9c\x85 Joint top-scorer at #SEAGames2019\n\n\xe2\x9c\x85 Signed by Indonesia powerhouse @Persija_Jkt \n\nIt has been a big few months for Osv\xe2\x80\xa6',b'riazhar',['SEAGames2019'],397
2020-04-08 19:57:30,b'RT @SonySportsIndia: #Azzurri \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 have won 4\xef\xb8\x8f\xe2\x83\xa3 #FIFAWorldCup titles in their history \xf0\x9f\x8f\x86 but have failed to qualify thrice in the past. \xf0\x9f\xa4\xaf\n\n#So\xe2\x80\xa6',b'SirChiragArora',"['Azzurri', 'FIFAWorldCup']",4571
2020-04-08 19:55:14,"b'RT @FIFAWorldCup: \xf0\x9f\x87\xb7\xf0\x9f\x87\xba A Russian #WorldCup hero \xf0\x9f\x87\xb7\xf0\x9f\x87\xba \n\n\xf0\x9f\xa7\xa4 Igor Akinfeev, the man who took the roof off the Luzhniki with this save, turns 3\xe2\x83\xa34\xe2\x83\xa3 t\xe2\x80\xa6'",b'Kyznec13',['WorldCup'],51
2020-04-08 19:52:58,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'AdebesinZ',[],714
2020-04-08 19:50:42,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'ShabaMillz',[],1870
2020-04-08 19:50:09,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'EnzoE21',[],191
2020-04-08 19:49:41,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'memopena14',[],23
2020-04-08 19:46:58,"b'RT @FIFAWorldCup: \xf0\x9f\x87\xb7\xf0\x9f\x87\xba A Russian #WorldCup hero \xf0\x9f\x87\xb7\xf0\x9f\x87\xba \n\n\xf0\x9f\xa7\xa4 Igor Akinfeev, the man who took the roof off the Luzhniki with this save, turns 3\xe2\x83\xa34\xe2\x83\xa3 t\xe2\x80\xa6'",b'RPL_News',['WorldCup'],396
2020-04-08 19:42:25,b'RT @FIFAWorldCup: \xe2\x9c\x85 Joint top-scorer at #SEAGames2019\n\n\xe2\x9c\x85 Signed by Indonesia powerhouse @Persija_Jkt \n\nIt has been a big few months for Osv\xe2\x80\xa6',b'dimastyanto',['SEAGames2019'],260
2020-04-08 19:41:17,"b'RT @FIFAWorldCup: \xf0\x9f\x87\xb7\xf0\x9f\x87\xba A Russian #WorldCup hero \xf0\x9f\x87\xb7\xf0\x9f\x87\xba \n\n\xf0\x9f\xa7\xa4 Igor Akinfeev, the man who took the roof off the Luzhniki with this save, turns 3\xe2\x83\xa34\xe2\x83\xa3 t\xe2\x80\xa6'",b'jos66844136',['WorldCup'],224
2020-04-08 19:40:59,b'RT @YahooCricket: \xe2\x80\x98I believe I have a World Cup left in me\xe2\x80\x99: Robin Uthappa.\n\n#RobinUthappa #WorldCup #YahooCricket https://t.co/MnJjrFfN8t',b'DrNaziaFayaz1',"['RobinUthappa', 'WorldCup', 'YahooCricket']",57
2020-04-08 19:32:23,"b'RT @Brilafm889: VAR\n\nUsing your VAR, Did the Super Eagles stand a genuine chance even if they had progressed to the quarterfinals of USA 94\xe2\x80\xa6'",b'ekere_okechukwu',[],3504
2020-04-08 19:28:26,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'amgm1101',[],312
2020-04-08 19:27:19,"b""RT @FIFAcom: \xf0\x9f\xa4\xa9 #LegendTakeover is back \xf0\x9f\xa4\xa9\n\n2\xe2\x83\xa34\xe2\x83\xa3 hours from now, it's the turn of @DiegoForlan7 - #WorldCup Golden Ball winner &amp; @Uruguay leg\xe2\x80\xa6""",b'natasa_lugavac',"['LegendTakeover', 'WorldCup']",67
2020-04-08 19:26:56,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'jaineecoutinho',[],2428
2020-04-08 19:26:48,"b""RT @FIFAWorldCup: 3\xe2\x83\xa36\xe2\x83\xa3 today! \xf0\x9f\x8e\x89\xf0\x9f\x8e\x82\n\n#HBD to Fabio Quagliarella, who's on FIRE in Italy at the moment - he's scored in a record-equalling 11 c\xe2\x80\xa6""",b'gizliego',['HBD'],118
2020-04-08 19:26:27,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'iSRKianMohabbat',[],304
2020-04-08 19:26:21,b'RT @FIFAWorldCup: \xe2\x9c\x85 Joint top-scorer at #SEAGames2019\n\n\xe2\x9c\x85 Signed by Indonesia powerhouse @Persija_Jkt \n\nIt has been a big few months for Osv\xe2\x80\xa6',b'adiarbiS',['SEAGames2019'],230
2020-04-08 19:23:52,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'JoseDavidRodri',[],5559
2020-04-08 19:23:07,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'soccerspriest',[],75
2020-04-08 19:21:28,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'zaidkhair__',[],488
2020-04-08 19:18:53,b'RT @FIFAWorldCup: #WorldCupAtHome | Was \xf0\x9f\x87\xba\xf0\x9f\x87\xbeUruguay-Ghana\xf0\x9f\x87\xac\xf0\x9f\x87\xad your standout game of South Africa 2010?\n\nWatch iconic #WorldCup matches in full\xe2\x80\xa6',b'CartyDominic',"['WorldCupAtHome', 'WorldCup']",395
2020-04-08 19:16:21,b'RT @FIFAWorldCup: \xe2\x9c\x85 Joint top-scorer at #SEAGames2019\n\n\xe2\x9c\x85 Signed by Indonesia powerhouse @Persija_Jkt \n\nIt has been a big few months for Osv\xe2\x80\xa6',b'noisee88',['SEAGames2019'],10
2020-04-08 19:14:29,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'Murad__14',[],106
2020-04-08 19:13:38,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'tigrevaldivieso',[],2202
2020-04-08 19:13:33,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'maungngomul',[],124
2020-04-08 19:12:18,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'Mr_yaya_du_1018',[],330
2020-04-08 19:11:38,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'bYmdEcA',[],315
2020-04-08 19:09:47,b'1954 #WorldCup  #BillyWright leads out #England @Englandkitroom https://t.co/YwpWkHv4k5',b'robertmdaws',"['WorldCup', 'BillyWright', 'England']",7287
2020-04-08 19:09:27,"b""RT @FIFAWorldCup: Mazinho was part of the iconic three-men-and-a-baby celebration for @bebeto7's son &amp; future footballer in 1994 \xf0\x9f\x91\xb6\n\nHe didn\xe2\x80\xa6""",b'suleimansaniyun',[],555
2020-04-08 19:08:55,b'RT @FIFAWorldCup: \xe2\x9c\x85 Joint top-scorer at #SEAGames2019\n\n\xe2\x9c\x85 Signed by Indonesia powerhouse @Persija_Jkt \n\nIt has been a big few months for Osv\xe2\x80\xa6',b'JakPasarRebo',['SEAGames2019'],5129
2020-04-08 19:04:24,"b'RT @FIFAWorldCup: Before football was put on hold by #COVID19, this was a flavour of what the game in Qatar looked like \xf0\x9f\x87\xb6\xf0\x9f\x87\xa6\xe2\x9a\xbd\xef\xb8\x8f \n\nSnapshots ca\xe2\x80\xa6'",b'PeaceBalProject',['COVID19'],544
